Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,14 Sep 2010,Bonus issue 1:2,15 Sep 2010,-,-,07 Sep 2010,14 Sep 2010,-
533017,RMMIL,RESURGERE MINES & MINERALS INDIA LTD.,15 Sep 2010,Bonus issue 2:1,-,17 Sep 2010,19 Sep 2010,09 Sep 2010,16 Sep 2010,-
590003,KARURVYSYA,KARUR VYSYA BANK LTD.,16 Sep 2010,Bonus issue 2:5,18 Sep 2010,-,-,13 Sep 2010,16 Sep 2010,-
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.,23 Sep 2010,Bonus issue 3:5,24 Sep 2010,-,-,17 Sep 2010,23 Sep 2010,-
505285,TULIVE,Tulive Developers Limited,24 Sep 2010,Bonus issue 4:1,08 Oct 2010,-,-,24 Sep 2010,13 Oct 2010,-
532777,NAUKRI,INFO EDGE (INDIA) LTD.,27 Sep 2010,Bonus issue 1:1,28 Sep 2010,-,-,21 Sep 2010,27 Sep 2010,-
507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,28 Sep 2010,Bonus issue 2:1,30 Sep 2010,-,-,23 Sep 2010,28 Sep 2010,-
531814,TIRSARJ,TIRUPATI SARJAN LTD.,28 Sep 2010,Bonus issue 1:1,29 Sep 2010,-,-,22 Sep 2010,27 Sep 2010,-
532380,BABA,BABA ARTS LTD.-$,29 Sep 2010,Bonus issue 1:1,01 Oct 2010,-,-,27 Sep 2010,30 Sep 2010,-
533006,BIRLACOT,BIRLA COTSYN (INDIA) LTD.,29 Sep 2010,Bonus issue 1:5,01 Oct 2010,-,-,24 Sep 2010,30 Sep 2010,-
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,29 Sep 2010,Bonus issue 1:1,01 Oct 2010,-,-,24 Sep 2010,30 Sep 2010,-
501111,ZGOLDINV,GOLD ROCK INVESTMENTS LTD.,05 Oct 2010,Bonus issue 2:1,13 Oct 2010,-,-,05 Oct 2010,18 Oct 2010,-
517354,HAVELLS,HAVELLS INDIA LTD.,08 Oct 2010,Bonus issue 1:1,11 Oct 2010,-,-,04 Oct 2010,08 Oct 2010,-
522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,15 Oct 2010,Bonus issue 2:3,18 Oct 2010,-,-,11 Oct 2010,15 Oct 2010,-
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,19 Oct 2010,Bonus issue 1:2,20 Oct 2010,-,-,13 Oct 2010,19 Oct 2010,-
517001,BIRLAYAM,BIRLA POWER SOLUTIONS LTD.-$,20 Oct 2010,Bonus issue 1:5,21 Oct 2010,-,-,14 Oct 2010,20 Oct 2010,-
500227,JINDALPOLY,JINDAL POLY FILMS LTD.,22 Oct 2010,Bonus issue 1:1,25 Oct 2010,-,-,18 Oct 2010,22 Oct 2010,-
512634,SAVERA,SAVERA INDUSTRIES LTD.,25 Oct 2010,Bonus issue 1:1,26 Oct 2010,-,-,19 Oct 2010,25 Oct 2010,-
506260,ANUHPHR,ANUH PHARMA LTD.,28 Oct 2010,Bonus issue 2:1,29 Oct 2010,-,-,22 Oct 2010,28 Oct 2010,-
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,11 Nov 2010,Bonus issue 1:1,12 Nov 2010,-,-,04 Nov 2010,11 Nov 2010,-
512131,SIGNETIND,Signet Industries Limited,18 Nov 2010,Bonus issue 5:1,19 Nov 2010,-,-,11 Nov 2010,18 Nov 2010,-
512465,SANPOLY,SANTOWIN CORPORATION LTD.,25 Nov 2010,Bonus issue 3:2,07 Dec 2010,-,-,25 Nov 2010,10 Dec 2010,-
521236,SROGNGM,SRI GANAPATHY MILLS CO.LTD.,25 Nov 2010,Bonus issue 1:1,27 Nov 2010,-,-,22 Nov 2010,25 Nov 2010,-
522073,HITECHGEAR,The Hi-Tech Gears Ltd,01 Dec 2010,Bonus issue 1:1,02 Dec 2010,-,-,25 Nov 2010,01 Dec 2010,-
532323,SHIVACEM,SHIVA CEMENT LTD.,09 Dec 2010,Bonus issue 1:10,11 Dec 2010,-,-,06 Dec 2010,09 Dec 2010,-
506166,APIS,APIS INDIA LTD.,10 Dec 2010,Bonus issue 323100    ,17 Dec 2010,-,-,10 Dec 2010,22 Dec 2010,-
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,14 Dec 2010,Bonus issue 1:1,-,16 Dec 2010,17 Dec 2010,09 Dec 2010,15 Dec 2010,-
524051,POLYPLEX,POLYPLEX CORPORATION LTD.,23 Dec 2010,Bonus issue 1:1,25 Dec 2010,-,-,20 Dec 2010,23 Dec 2010,-
531977,CHLOGIST,CHARTERED LOGISTICS LTD.,24 Dec 2010,Bonus issue 1:1,27 Dec 2010,-,-,20 Dec 2010,24 Dec 2010,-
532736,POWERSOF,POWERSOFT GLOBAL SOLUTIONS LTD.,27 Dec 2010,Bonus issue 1:1,28 Dec 2010,-,-,21 Dec 2010,27 Dec 2010,-
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.,30 Dec 2010,Bonus issue 1:2,31 Dec 2010,-,-,24 Dec 2010,30 Dec 2010,-
530075,SELAN*,SELAN EXPLORATION TECHNOLOGY LTD.-$,31 Dec 2010,Bonus issue 1:10,03 Jan 2011,-,-,27 Dec 2010,31 Dec 2010,-
532948,TULSI,TULSI EXTRUSIONS LTD.,07 Jan 2011,Bonus issue 1:10,10 Jan 2011,-,-,03 Jan 2011,07 Jan 2011,-
511626,RRFIN,RR FINANCIAL CONSULTANTS LTD.,13 Jan 2011,Bonus issue 1:1,15 Jan 2011,-,-,10 Jan 2011,13 Jan 2011,-
530885,FIVECORE,Five Core Exim Ltd,03 Feb 2011,Bonus issue 1:2,04 Feb 2011,-,-,28 Jan 2011,03 Feb 2011,-
500312,ONGC,OIL AND NATURAL GAS CORPORATION LTD.,08 Feb 2011,Bonus issue 1:1,09 Feb 2011,-,-,02 Feb 2011,08 Feb 2011,-
523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.,10 Feb 2011,Bonus issue 4:5,11 Feb 2011,-,-,04 Feb 2011,10 Feb 2011,-
512608,BHANDHOS,BHANDARI HOSIERY EXPORTS LTD.,24 Feb 2011,Bonus issue 7:20,25 Feb 2011,-,-,18 Feb 2011,24 Feb 2011,-
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,24 Feb 2011,Bonus issue 1:1,25 Feb 2011,-,-,18 Feb 2011,24 Feb 2011,-
517467,MARSONS,MARSONS LIMITED,04 Mar 2011,Bonus issue 1:4,07 Mar 2011,-,-,25 Feb 2011,04 Mar 2011,-
500188,HINDZINC,HINDUSTAN ZINC LTD.,07 Mar 2011,Bonus issue 1:1,08 Mar 2011,-,-,28 Feb 2011,07 Mar 2011,-
522235,MINALIND,Minal Industries Limited,10 Mar 2011,Bonus issue 2:3,12 Mar 2011,-,-,07 Mar 2011,10 Mar 2011,-
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,15 Mar 2011,Bonus issue 1:1,16 Mar 2011,-,-,09 Mar 2011,15 Mar 2011,-
512105,PROAIMENT,Proaim Enterprises Ltd,16 Mar 2011,Bonus issue 1:1,17 Mar 2011,-,-,10 Mar 2011,16 Mar 2011,-
512449,SVCRES,SVC Resources Limited,21 Mar 2011,Bonus issue 1:3,22 Mar 2011,-,-,15 Mar 2011,21 Mar 2011,-
519260,SANWARIA,Sanwaria Consumer Ltd-$,07 Apr 2011,Bonus issue 1:1,08 Apr 2011,-,-,31 Mar 2011,07 Apr 2011,-
530901,ACIL,ACIL Cotton Industries Limited,18 Apr 2011,Bonus issue 1:1,19 Apr 2011,-,-,08 Apr 2011,18 Apr 2011,-
500249,KSB,KSB Ltd,18 Apr 2011,Bonus issue 1:1,19 Apr 2011,-,-,08 Apr 2011,18 Apr 2011,-
504367,CHAMPFIN,CHAMPION FINSEC LTD.,28 Apr 2011,Bonus issue 4:5,11 May 2011,-,-,28 Apr 2011,13 May 2011,-
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,28 Apr 2011,Bonus issue 1:1,29 Apr 2011,-,-,21 Apr 2011,28 Apr 2011,-
531841,INDUSFINL,Indus Finance Ltd,03 May 2011,Bonus issue 1:1,04 May 2011,-,-,27 Apr 2011,03 May 2011,-
532944,ONMOBILE,OnMobile Global Ltd.,03 May 2011,Bonus issue 1:1,04 May 2011,-,-,27 Apr 2011,03 May 2011,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,26 May 2011,Bonus issue 1:1,28 May 2011,-,-,23 May 2011,26 May 2011,-
500069,BNKCAP,BNK CAPITAL MARKETS LTD.,06 Jun 2011,Bonus issue 1:4,-,08 Jun 2011,08 Jun 2011,01 Jun 2011,07 Jun 2011,-
517326,CMC,CMC LTD.,08 Jun 2011,Bonus issue 1:1,-,10 Jun 2011,10 Jun 2011,03 Jun 2011,09 Jun 2011,-
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,09 Jun 2011,Bonus issue 1:1,10 Jun 2011,-,-,03 Jun 2011,09 Jun 2011,-
500114,TITAN,Titan Company Limited,23 Jun 2011,Bonus issue 1:1,24 Jun 2011,-,-,17 Jun 2011,23 Jun 2011,-
514183,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,30 Jun 2011,Bonus issue 1:1,-,05 Jul 2011,06 Jul 2011,27 Jun 2011,04 Jul 2011,-
533256,HIRAFERRO,HIRA FERRO ALLOYS LTD.,11 Jul 2011,Bonus issue 4:1,12 Jul 2011,-,-,05 Jul 2011,11 Jul 2011,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,13 Jul 2011,Bonus issue 1:1,-,15 Jul 2011,20 Jul 2011,08 Jul 2011,14 Jul 2011,-
511114,VALUEMAR,VALUEMART RETAIL SOLUTIONS LTD ,13 Jul 2011,Bonus issue 1:4,-,25 Jul 2011,25 Jul 2011,13 Jul 2011,28 Jul 2011,-
531178,HEMANG,Hemang Resources Ltd,14 Jul 2011,Bonus issue 3:1,15 Jul 2011,-,-,08 Jul 2011,14 Jul 2011,-
509472,CRAVATEX,CRAVATEX LTD.,15 Jul 2011,Bonus issue 1:1,-,19 Jul 2011,19 Jul 2011,12 Jul 2011,18 Jul 2011,-
500120,DIAMINESQ,DIAMINES & CHEMICALS LTD.-$,19 Jul 2011,Bonus issue 1:2,-,21 Jul 2011,21 Jul 2011,14 Jul 2011,20 Jul 2011,-
513333,BHUWALST,BHUWALKA STEEL INDUSTRIES LTD.-$,21 Jul 2011,Bonus issue 1:1,22 Jul 2011,-,-,15 Jul 2011,21 Jul 2011,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,02 Aug 2011,Bonus issue 1:1,03 Aug 2011,-,-,27 Jul 2011,02 Aug 2011,-
504340,CONFINT,Confidence Finance And Trading Limited,23 Aug 2011,Bonus issue 4:1,29 Aug 2011,-,-,23 Aug 2011,30 Aug 2011,-
501473,MALTC,MALABAR TRADING CO.LTD.,24 Aug 2011,Bonus issue 6:1,25 Aug 2011,-,-,17 Aug 2011,24 Aug 2011,-
532903,DHANUS,DHANUS TECHNOLOGIES LTD.,29 Aug 2011,Bonus issue 12:5,30 Aug 2011,-,-,23 Aug 2011,29 Aug 2011,-
507836,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,12 Sep 2011,Bonus issue 1:1,15 Sep 2011,-,-,12 Sep 2011,20 Sep 2011,-
500480,CUMMINSIND,CUMMINS INDIA LTD.,20 Sep 2011,Bonus issue 2:5,21 Sep 2011,-,-,14 Sep 2011,20 Sep 2011,-
532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,20 Sep 2011,Bonus issue 2:5,21 Sep 2011,-,-,14 Sep 2011,20 Sep 2011,-
532025,SOWBHAGYA,SOWBHAGYA MEDIA LTD.,20 Sep 2011,Bonus issue 1:1,21 Sep 2011,-,-,14 Sep 2011,20 Sep 2011,-
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,22 Sep 2011,Bonus issue 5:2,23 Sep 2011,-,-,16 Sep 2011,22 Sep 2011,-
532287,ENTEGRA,ENTEGRA LTD.,26 Sep 2011,Bonus issue 4:13,27 Sep 2011,-,-,20 Sep 2011,26 Sep 2011,-
521163,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,27 Sep 2011,Bonus issue 1:2,28 Sep 2011,-,-,21 Sep 2011,27 Sep 2011,-
533576,VASWANI,VASWANI INDUSTRIES LTD.,29 Sep 2011,Bonus issue 1:4,03 Oct 2011,-,-,26 Sep 2011,30 Sep 2011,-
524084,MONSANTO,MONSANTO INDIA LTD.,05 Oct 2011,Bonus issue 1:1,08 Oct 2011,-,-,30 Sep 2011,05 Oct 2011,-
531082,ALANKIT,Alankit Ltd,10 Oct 2011,Bonus issue 4:1,18 Oct 2011,-,-,10 Oct 2011,21 Oct 2011,-
506027,BHRKALM,BHORUKA ALUMINIUM LTD.,13 Oct 2011,Bonus issue 1:1,14 Oct 2011,-,-,07 Oct 2011,13 Oct 2011,-
501630,ANANDPROJ,Anand Projects Ltd,20 Oct 2011,Bonus issue 17:1,01 Nov 2011,-,-,20 Oct 2011,03 Nov 2011,-
500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,08 Nov 2011,Bonus issue 1:20,09 Nov 2011,-,-,01 Nov 2011,08 Nov 2011,-
507779,KANPRPLA,KANPUR PLASTIPACK LTD.,16 Nov 2011,Bonus issue 1:2,17 Nov 2011,-,-,11 Nov 2011,16 Nov 2011,-
532282,CASTEXTECH,Castex Technologies Ltd-$,21 Nov 2011,Bonus issue 1:1,22 Nov 2011,-,-,15 Nov 2011,21 Nov 2011,-
530059,MAHASHR,MAHARAJA SHREE UMAID MILLS LTD.-$,14 Feb 2012,Bonus issue 2:1,15 Feb 2012,-,-,08 Feb 2012,14 Feb 2012,-
532400,KPIT,KPIT Technologies Limited,13 Mar 2012,Bonus issue 1:1,14 Mar 2012,-,-,06 Mar 2012,13 Mar 2012,-
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,26 Mar 2012,Bonus issue 1:2,27 Mar 2012,-,-,19 Mar 2012,26 Mar 2012,-
533106,OIL,OIL INDIA LTD.,29 Mar 2012,Bonus issue 3:2,31 Mar 2012,-,-,26 Mar 2012,28 Mar 2012,-
532391,OPTOCIRCUI,OPTO CIRCUITS (INDIA) LTD.,29 Mar 2012,Bonus issue 3:10,31 Mar 2012,-,-,26 Mar 2012,28 Mar 2012,-
505513,SHRSHATEX,Shree Shaleen Textiles Limited,30 Mar 2012,Bonus issue 19:1,14 Apr 2012,-,-,30 Mar 2012,18 Apr 2012,-
511431,VAKRANGEE,Vakrangee Limited-$,12 Apr 2012,Bonus issue 1:1,13 Apr 2012,-,-,04 Apr 2012,12 Apr 2012,-
533166,SUNDARAM,SUNDARAM MULTI PAP LTD.,13 Apr 2012,Bonus issue 2:1,16 Apr 2012,-,-,09 Apr 2012,13 Apr 2012,-
532612,INDOCO,INDOCO REMEDIES LTD.,17 May 2012,Bonus issue 1:2,19 May 2012,-,-,14 May 2012,17 May 2012,-
533506,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,22 May 2012,Bonus issue 3:1,23 May 2012,-,-,16 May 2012,22 May 2012,-
512161,8KMILES,8K MILES SOFTWARE SERVICES LTD.,22 Jun 2012,Bonus issue 2:3,25 Jun 2012,-,-,18 Jun 2012,22 Jun 2012,-
532777,NAUKRI,INFO EDGE (INDIA) LTD.,22 Jun 2012,Bonus issue 1:1,-,26 Jun 2012,26 Jun 2012,19 Jun 2012,25 Jun 2012,-
524412,AREYDRG,AAREY DRUGS & PHARMACEUTICALS LTD.,25 Jun 2012,Bonus issue 1:5,26 Jun 2012,-,-,19 Jun 2012,25 Jun 2012,-
531795,ATULAUTO,ATUL AUTO LTD.-$,03 Jul 2012,Bonus issue 1:2,-,05 Jul 2012,05 Jul 2012,27 Jun 2012,04 Jul 2012,-
512626,ORBTEXP,ORBIT EXPORTS LTD.,09 Jul 2012,Bonus issue 1:2,10 Jul 2012,-,-,03 Jul 2012,09 Jul 2012,-
505720,HERCULES,HERCULES HOISTS LTD.,11 Jul 2012,Bonus issue 1:1,-,13 Jul 2012,17 Jul 2012,06 Jul 2012,12 Jul 2012,-
530117,FAIRCHEM,Fairchem Speciality Ltd,12 Jul 2012,Bonus issue 1:5,-,16 Jul 2012,16 Jul 2012,09 Jul 2012,13 Jul 2012,-
505714,GABRIEL,GABRIEL INDIA LTD.-$,12 Jul 2012,Bonus issue 1:1,13 Jul 2012,-,-,06 Jul 2012,12 Jul 2012,-
532926,JYOTHYLAB,JYOTHY LABORATORIES LTD.,12 Jul 2012,Bonus issue 1:1,-,16 Jul 2012,16 Jul 2012,09 Jul 2012,13 Jul 2012,-
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,13 Jul 2012,Bonus issue 1:1,-,17 Jul 2012,17 Jul 2012,10 Jul 2012,16 Jul 2012,-
509024,GOLDLEG,GOLDEN LEGAND LEASING & FINANCE LTD.,17 Jul 2012,Bonus issue 1:1,18 Jul 2012,-,-,11 Jul 2012,17 Jul 2012,-
532494,MICROTECH,MICRO TECHNOLOGIES (INDIA) LTD.-$,17 Jul 2012,Bonus issue 1:1,18 Jul 2012,-,-,11 Jul 2012,17 Jul 2012,-
531847,ASTAR,ASIAN STAR CO.LTD.-$,19 Jul 2012,Bonus issue 1:2,21 Jul 2012,-,-,16 Jul 2012,19 Jul 2012,-
513517,STEELCAS,STEELCAST LTD.,25 Jul 2012,Bonus issue 1:1,26 Jul 2012,-,-,19 Jul 2012,25 Jul 2012,-
512311,SURCHIN,SURABHI CHEMICALS & INVESTMENTS LTD.,30 Jul 2012,Bonus issue 9:1,11 Aug 2012,-,-,30 Jul 2012,14 Aug 2012,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,06 Aug 2012,Bonus issue 1:1,07 Aug 2012,-,-,31 Jul 2012,06 Aug 2012,-
506113,LIFELINE,LIFELINE DRUGS & PHARMA LTD.,07 Aug 2012,Bonus issue 4:1,16 Aug 2012,-,-,07 Aug 2012,21 Aug 2012,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,14 Aug 2012,Bonus issue 1:2,-,17 Aug 2012,18 Aug 2012,09 Aug 2012,16 Aug 2012,-
500870,CASTROLIND,CASTROL INDIA LTD.,04 Sep 2012,Bonus issue 1:1,05 Sep 2012,-,-,29 Aug 2012,04 Sep 2012,-
590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,10 Sep 2012,Bonus issue 1:1,11 Sep 2012,-,-,04 Sep 2012,10 Sep 2012,-
524091,ACRYSIL,ACRYSIL LTD.,27 Sep 2012,Bonus issue 1:2,28 Sep 2012,-,-,21 Sep 2012,27 Sep 2012,-
524669,HESTERBIO,HESTER BIOSCIENCES LTD.,27 Sep 2012,Bonus issue 1:2,-,29 Sep 2012,29 Sep 2012,24 Sep 2012,27 Sep 2012,-
517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.,03 Oct 2012,Bonus issue 1:2,-,05 Oct 2012,05 Oct 2012,27 Sep 2012,04 Oct 2012,-
531590,BILPOWER,BILPOWER LTD.,04 Oct 2012,Bonus issue 1:1,-,06 Oct 2012,06 Oct 2012,28 Sep 2012,04 Oct 2012,-
512443,GANONPRO,Ganon Products Ltd,15 Oct 2012,Bonus issue 30:1,16 Oct 2012,-,-,09 Oct 2012,15 Oct 2012,-
504629,ANILSPL,ANIL SPECIAL STEEL INDUSTRIES LTD.-$,17 Oct 2012,Bonus issue 1:10,18 Oct 2012,-,-,11 Oct 2012,17 Oct 2012,-
511636,DJSSS,DJS STOCK & SHARES LTD.,23 Oct 2012,Bonus issue 1:2,26 Oct 2012,-,-,18 Oct 2012,23 Oct 2012,-
534615,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD.,15 Nov 2012,Bonus issue 3:1,16 Nov 2012,-,-,08 Nov 2012,15 Nov 2012,-
507609,OLYOI,OLYMPIC OIL INDUSTRIES LTD.,19 Nov 2012,Bonus issue 3:1,20 Nov 2012,-,-,09 Nov 2012,19 Nov 2012,-
506087,ANUPMAL,ANUP MALLEABLE LTD.,20 Nov 2012,Bonus issue 5:2,29 Nov 2012,-,-,20 Nov 2012,04 Dec 2012,-
512355,ZANUKCOM,ANUKARAN COMMERCIAL ENTERPRISES LTD.,26 Nov 2012,Bonus issue 8:10,27 Nov 2012,-,-,20 Nov 2012,26 Nov 2012,-
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,04 Dec 2012,Bonus issue 1:1,05 Dec 2012,-,-,27 Nov 2012,04 Dec 2012,-
505533,WESTLIFE,WESTLIFE DEVELOPMENT LTD.,07 Dec 2012,Bonus issue 1:1,-,11 Dec 2012,11 Dec 2012,04 Dec 2012,10 Dec 2012,-
524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,13 Dec 2012,Bonus issue 2:3,14 Dec 2012,-,-,07 Dec 2012,13 Dec 2012,-
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.,13 Dec 2012,Bonus issue 1:1,14 Dec 2012,-,-,07 Dec 2012,13 Dec 2012,-
500463,AGCNET,AGC Networks Limited,19 Dec 2012,Bonus issue 1:1,20 Dec 2012,-,-,13 Dec 2012,19 Dec 2012,-
508922,MSRINDIA,MSR INDIA LTD.,20 Dec 2012,Bonus issue 5:1,21 Dec 2012,-,-,14 Dec 2012,20 Dec 2012,-
532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,23 Jan 2013,Bonus issue 1:34,24 Jan 2013,-,-,17 Jan 2013,22 Jan 2013,-
531693,YANTRA,YANTRA NATURAL RESOURCES LTD.,24 Jan 2013,Bonus issue 5:2,28 Jan 2013,-,-,21 Jan 2013,25 Jan 2013,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,01 Feb 2013,Bonus issue 1:10,-,05 Feb 2013,05 Feb 2013,29 Jan 2013,04 Feb 2013,-
503637,DHANLEELA,DHANLEELA INVESTMENTS & TRADING COMPANY LTD.,05 Feb 2013,Bonus issue 4:1,06 Feb 2013,-,-,30 Jan 2013,05 Feb 2013,-
512191,MISHKAFIN,MISHKA FINANCE AND TRADING LTD.,05 Feb 2013,Bonus issue 7:1,06 Feb 2013,-,-,30 Jan 2013,05 Feb 2013,-
533178,PRADIP,Pradip Overseas Ltd,12 Feb 2013,Bonus issue 1:5,13 Feb 2013,-,-,06 Feb 2013,12 Feb 2013,-
502448,ROLLT,ROLLATAINERS LTD.,27 Feb 2013,Bonus issue 3:2,28 Feb 2013,-,-,21 Feb 2013,27 Feb 2013,-
532411,VISESHINFO,VISESH INFOTECNICS LTD.,07 Mar 2013,Bonus issue 1:10,08 Mar 2013,-,-,01 Mar 2013,07 Mar 2013,-
531387,HASTIFIN,HASTI FINANCE LTD.,13 Mar 2013,Bonus issue 1:10,14 Mar 2013,-,-,07 Mar 2013,13 Mar 2013,-
523144,MEDICAPQ,MEDI-CAPS LTD.-$,19 Mar 2013,Bonus issue 3:1,20 Mar 2013,-,-,13 Mar 2013,19 Mar 2013,-
531522,RASOYPR,RASOYA PROTEINS LTD.,21 Mar 2013,Bonus issue 2:1,22 Mar 2013,-,-,15 Mar 2013,21 Mar 2013,-
508494,WARRENTEA,WARREN TEA LTD.-$,21 Mar 2013,Bonus issue 7:10,22 Mar 2013,-,-,15 Mar 2013,21 Mar 2013,-
507828,ANSALHSG,Ansal Housing Ltd-$,10 Apr 2013,Bonus issue 2:1,12 Apr 2013,-,-,05 Apr 2013,11 Apr 2013,-
512165,ABANSENT,ABans Enterprises Ltd,26 Apr 2013,Bonus issue 1:1,07 May 2013,-,-,26 Apr 2013,11 May 2013,-
534567,VKSPL,VKS PROJECTS LTD.,03 May 2013,Bonus issue 5:2,06 May 2013,-,-,26 Apr 2013,03 May 2013,-
532038,EMMSONS,EMMSONS INTERNATIONAL LTD.-$,08 May 2013,Bonus issue 1:1,09 May 2013,-,-,02 May 2013,08 May 2013,-
523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,23 May 2013,Bonus issue 3:4,24 May 2013,-,-,17 May 2013,23 May 2013,-
512377,MAGANTR,MAGNANIMOUS TRADE & FINANCE LTD.,28 May 2013,Bonus issue 3:1,04 Jun 2013,-,-,28 May 2013,07 Jun 2013,-
524709,NACLIND,NACL Industries Ltd,30 May 2013,Bonus issue 3:14,01 Jun 2013,-,-,27 May 2013,30 May 2013,-
531597,MIDPOLY,MIDLAND POLYMERS LTD.,10 Jun 2013,Bonus issue 1:1,11 Jun 2013,-,-,04 Jun 2013,10 Jun 2013,-
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,13 Jun 2013,Bonus issue 1:9,14 Jun 2013,-,-,07 Jun 2013,13 Jun 2013,-
506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,19 Jun 2013,Bonus issue 1:3,20 Jun 2013,-,-,13 Jun 2013,19 Jun 2013,-
507966,RASRESOR,RAS RESORTS & APART HOTELS LTD.,21 Jun 2013,Bonus issue 1:5,-,25 Jun 2013,25 Jun 2013,19 Jun 2013,24 Jun 2013,-
531162,EMAMILTD,EMAMI LTD.-$,26 Jun 2013,Bonus issue 1:2,27 Jun 2013,-,-,20 Jun 2013,26 Jun 2013,-
590085,GLOSTER2,GLOSTER LTD.,26 Jun 2013,Bonus issue 1:1,-,28 Jun 2013,28 Jun 2013,21 Jun 2013,26 Jun 2013,-
532782,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.,27 Jun 2013,Bonus issue 1:2,28 Jun 2013,-,-,21 Jun 2013,26 Jun 2013,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,03 Jul 2013,Bonus issue 1:2,04 Jul 2013,-,-,27 Jun 2013,03 Jul 2013,-
501150,CENTRUM,CENTRUM CAPITAL LTD.,03 Jul 2013,Bonus issue 5:1,04 Jul 2013,-,-,26 Jun 2013,03 Jul 2013,-
530117,FAIRCHEM,Fairchem Speciality Ltd,03 Jul 2013,Bonus issue 1:10,04 Jul 2013,-,-,27 Jun 2013,03 Jul 2013,-
532366,PNBGILTS,PNB GILTS LTD.,03 Jul 2013,Bonus issue 1:3,04 Jul 2013,-,-,26 Jun 2013,03 Jul 2013,-
532543,GULFPETRO,GP Petroleums Limited,09 Jul 2013,Bonus issue 23:19,10 Jul 2013,-,-,03 Jul 2013,09 Jul 2013,-
531768,POLYMED,POLY MEDICURE LTD.,09 Jul 2013,Bonus issue 1:1,10 Jul 2013,-,-,03 Jul 2013,09 Jul 2013,-
500510,LT,LARSEN & TOUBRO LTD.,11 Jul 2013,Bonus issue 1:2,13 Jul 2013,-,-,08 Jul 2013,11 Jul 2013,-
530549,SHILPAMED,SHILPA MEDICARE LTD.,16 Jul 2013,Bonus issue 1:2,-,18 Jul 2013,19 Jul 2013,11 Jul 2013,17 Jul 2013,-
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,23 Jul 2013,Bonus issue 1:1,24 Jul 2013,-,-,17 Jul 2013,23 Jul 2013,-
519552,HERITGFOOD,Heritage Foods Limited,26 Jul 2013,Bonus issue 1:1,29 Jul 2013,-,-,22 Jul 2013,26 Jul 2013,-
524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,29 Jul 2013,Bonus issue 1:1,30 Jul 2013,-,-,23 Jul 2013,29 Jul 2013,-
505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,29 Jul 2013,Bonus issue 13:10,07 Aug 2013,-,-,29 Jul 2013,12 Aug 2013,-
