Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532811,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,14 Sep 2007,-,-,21 Sep 2007,29 Sep 2007,14 Sep 2007,20 Sep 2007,-
500128,ELECTCAST,ELECTROSTEEL CASTINGS LTD.,17 Sep 2007,-,24 Sep 2007,-,-,17 Sep 2007,21 Sep 2007,-
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,19 Sep 2007,-,26 Sep 2007,-,-,19 Sep 2007,25 Sep 2007,-
522004,BATLIBOI,BATLIBOI LTD.-$,26 Sep 2007,-,04 Oct 2007,-,-,26 Sep 2007,03 Oct 2007,-
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.,28 Sep 2007,-,08 Oct 2007,-,-,28 Sep 2007,05 Oct 2007,-
530549,SHILPAMED,SHILPA MEDICARE LTD.,28 Sep 2007,-,08 Oct 2007,-,-,28 Sep 2007,05 Oct 2007,-
512237,JAICORPLTD,JAI CORP LTD.,05 Oct 2007,-,12 Oct 2007,-,-,05 Oct 2007,11 Oct 2007,-
515055,ANANTRAJ,Anant Raj Limited-$,08 Oct 2007,-,15 Oct 2007,-,-,08 Oct 2007,12 Oct 2007,-
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,08 Oct 2007,-,15 Oct 2007,-,-,08 Oct 2007,12 Oct 2007,-
513269,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,09 Oct 2007,-,16 Oct 2007,-,-,09 Oct 2007,15 Oct 2007,-
506074,ARSHIYA,Arshiya Limited,12 Oct 2007,-,19 Oct 2007,-,-,12 Oct 2007,18 Oct 2007,-
503031,PENINLAND,PENINSULA LAND LTD.,16 Oct 2007,-,23 Oct 2007,-,-,16 Oct 2007,22 Oct 2007,-
512455,LLOYDSME,LLOYDS METALS AND ENERGY LTD.,19 Oct 2007,-,26 Oct 2007,-,-,19 Oct 2007,25 Oct 2007,-
523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,22 Oct 2007,-,29 Oct 2007,-,-,22 Oct 2007,26 Oct 2007,-
503940,ASIANELEC,ASIAN ELECTRONICS LTD.,22 Oct 2007,-,29 Oct 2007,-,-,22 Oct 2007,26 Oct 2007,-
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,22 Oct 2007,-,29 Oct 2007,-,-,22 Oct 2007,26 Oct 2007,-
531524,ICSA,ICSA (INDIA) LTD.-$,23 Oct 2007,-,30 Oct 2007,-,-,23 Oct 2007,29 Oct 2007,-
522105,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,24 Oct 2007,-,31 Oct 2007,-,-,24 Oct 2007,30 Oct 2007,-
506480,GOCLCORP,GOCL Corporation Ltd-$,26 Oct 2007,-,02 Nov 2007,-,-,26 Oct 2007,01 Nov 2007,-
500444,WSTCSTPAPR,WEST COAST PAPER MILLS LTD.,26 Oct 2007,-,02 Nov 2007,-,-,26 Oct 2007,01 Nov 2007,-
500368,RUCHISOYA,RUCHI SOYA INDUSTRIES LTD.,29 Oct 2007,-,03 Nov 2007,-,-,29 Oct 2007,01 Nov 2007,-
511726,VIPUL,VIPUL LTD.,29 Oct 2007,-,05 Nov 2007,-,-,29 Oct 2007,02 Nov 2007,-
532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,08 Nov 2007,-,16 Nov 2007,-,-,08 Nov 2007,15 Nov 2007,-
517168,SUBROS,SUBROS LTD.,20 Nov 2007,-,27 Nov 2007,-,-,20 Nov 2007,26 Nov 2007,-
500039,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,23 Nov 2007,-,30 Nov 2007,-,-,23 Nov 2007,29 Nov 2007,-
509048,LANCORHOL,LANCOR HOLDINGS LTD.,26 Nov 2007,-,03 Dec 2007,-,-,26 Nov 2007,30 Nov 2007,-
526423,KRITIIND,KRITI INDUSTRIES (INDIA) LTD.-$,13 Dec 2007,-,20 Dec 2007,-,-,13 Dec 2007,19 Dec 2007,-
532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,17 Dec 2007,-,26 Dec 2007,-,-,17 Dec 2007,24 Dec 2007,-
506525,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,31 Dec 2007,-,07 Jan 2008,-,-,31 Dec 2007,04 Jan 2008,-
532705,JAGRAN,JAGRAN PRAKASHAN LTD.,09 Jan 2008,-,16 Jan 2008,-,-,09 Jan 2008,15 Jan 2008,-
504028,GEE,GEE LTD.,10 Jan 2008,-,17 Jan 2008,-,-,10 Jan 2008,16 Jan 2008,-
523200,CLASSIC,CLASSIC DIAMONDS (INDIA) LTD.,11 Jan 2008,-,18 Jan 2008,-,-,11 Jan 2008,17 Jan 2008,-
532848,DELTACORP,DELTA CORP LTD.,15 Jan 2008,-,22 Jan 2008,-,-,15 Jan 2008,21 Jan 2008,-
532286,JINDALSTEL,JINDAL STEEL & POWER LTD.,21 Jan 2008,-,28 Jan 2008,-,-,21 Jan 2008,25 Jan 2008,-
532667,SUZLON,SUZLON ENERGY LTD.,21 Jan 2008,-,28 Jan 2008,-,-,21 Jan 2008,25 Jan 2008,-
532324,CINEVISTA,CINEVISTA LTD.,22 Jan 2008,-,29 Jan 2008,-,-,22 Jan 2008,28 Jan 2008,-
532210,CUB,CITY UNION BANK LTD.,23 Jan 2008,-,30 Jan 2008,-,-,23 Jan 2008,29 Jan 2008,-
503015,MODERN,MODERN INDIA LTD.-$,25 Jan 2008,-,01 Feb 2008,-,-,25 Jan 2008,31 Jan 2008,-
531500,RAJESHEXPO,RAJESH EXPORTS LTD.,29 Jan 2008,-,05 Feb 2008,-,-,29 Jan 2008,04 Feb 2008,-
532047,ASIANFILMS,ASIAN FILMS PRODUCTION & DISTRIBUTION LTD.,30 Jan 2008,-,06 Feb 2008,-,-,30 Jan 2008,05 Feb 2008,-
500173,GUJFLUORO,GUJARAT FLUOROCHEMICALS LTD.,01 Feb 2008,-,08 Feb 2008,-,-,01 Feb 2008,07 Feb 2008,-
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,01 Feb 2008,-,08 Feb 2008,-,-,01 Feb 2008,07 Feb 2008,-
519260,SANWARIA,Sanwaria Consumer Ltd-$,04 Feb 2008,-,11 Feb 2008,-,-,04 Feb 2008,08 Feb 2008,-
532708,GVKPIL,GVK POWER & INFRASTRUCTURE LTD.,08 Feb 2008,-,15 Feb 2008,-,-,08 Feb 2008,14 Feb 2008,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,13 Feb 2008,-,20 Feb 2008,-,-,13 Feb 2008,19 Feb 2008,-
505299,KULKPOWT,KULKARNI POWER & TOOLS LTD.,14 Feb 2008,-,21 Feb 2008,-,-,14 Feb 2008,20 Feb 2008,-
523387,TRITON,TRITON CORP.LTD.,18 Feb 2008,-,25 Feb 2008,-,-,18 Feb 2008,22 Feb 2008,-
532800,TV18BRDCST,TV18 BROADCAST LTD.,21 Feb 2008,-,28 Feb 2008,-,-,21 Feb 2008,27 Feb 2008,-
509220,PTL,PTL ENTERPRISES LTD.-$,25 Feb 2008,-,03 Mar 2008,-,-,25 Feb 2008,29 Feb 2008,-
507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,25 Feb 2008,-,03 Mar 2008,-,-,25 Feb 2008,29 Feb 2008,-
516092,3PLAND,3P Land Holdings Ltd,11 Mar 2008,-,18 Mar 2008,-,-,11 Mar 2008,17 Mar 2008,-
506197,BLISSGVS,BLISS GVS PHARMA LTD.,11 Mar 2008,-,18 Mar 2008,-,-,11 Mar 2008,17 Mar 2008,-
524404,MARKSANS,MARKSANS PHARMA LTD.,11 Mar 2008,-,-,18 Mar 2008,25 Mar 2008,11 Mar 2008,17 Mar 2008,-
532762,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.,13 Mar 2008,-,24 Mar 2008,-,-,13 Mar 2008,19 Mar 2008,-
504008,EMCO,EMCO LTD.-$,14 Mar 2008,-,25 Mar 2008,-,-,14 Mar 2008,24 Mar 2008,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,17 Mar 2008,-,26 Mar 2008,-,-,17 Mar 2008,25 Mar 2008,-
523842,SUPTANERY,Super Tannery Limited,19 Mar 2008,-,28 Mar 2008,-,-,19 Mar 2008,27 Mar 2008,-
524388,CRAZYINF,CRAZY INFOTECH LTD.,28 Mar 2008,-,04 Apr 2008,-,-,28 Mar 2008,03 Apr 2008,-
531687,KGL,KARUTURI GLOBAL LTD.,04 Apr 2008,-,11 Apr 2008,-,-,04 Apr 2008,10 Apr 2008,-
526371,NMDC,NMDC LTD.,10 Apr 2008,-,21 Apr 2008,-,-,10 Apr 2008,17 Apr 2008,-
532670,RENUKA,SHREE RENUKA SUGARS LTD.,10 Apr 2008,-,21 Apr 2008,-,-,10 Apr 2008,17 Apr 2008,-
532548,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$,24 Apr 2008,-,02 May 2008,-,-,24 Apr 2008,30 Apr 2008,-
532114,AREALTY,ALCHEMIST REALTY LTD.,25 Apr 2008,-,05 May 2008,-,-,25 Apr 2008,02 May 2008,-
532818,EVINIX,EVINIX ACCESSORIES LTD.,29 Apr 2008,-,07 May 2008,-,-,29 Apr 2008,06 May 2008,-
532790,TANLA,TANLA SOLUTIONS LTD.,02 May 2008,-,09 May 2008,-,-,02 May 2008,08 May 2008,-
531367,DOLLEX,DOLLEX INDUSTRIES LTD.,12 May 2008,-,20 May 2008,-,-,12 May 2008,16 May 2008,-
526652,CALSREF,CALS REFINERIES LTD.,28 May 2008,-,04 Jun 2008,-,-,28 May 2008,03 Jun 2008,-
531703,TRIBHSG,TRIBHUVAN HOUSING LTD.,02 Jun 2008,-,09 Jun 2008,-,-,02 Jun 2008,06 Jun 2008,-
590022,EASTSILK,EASTERN SILK INDUSTRIES LTD.,27 Jun 2008,-,07 Jul 2008,-,-,27 Jun 2008,04 Jul 2008,-
532850,MIC,MIC ELECTRONICS LTD.,27 Jun 2008,-,07 Jul 2008,-,-,27 Jun 2008,04 Jul 2008,-
532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,11 Jul 2008,-,18 Jul 2008,-,-,11 Jul 2008,17 Jul 2008,-
531675,TRICOM,TRICOM INDIA LTD.-$,15 Jul 2008,-,22 Jul 2008,-,-,15 Jul 2008,21 Jul 2008,-
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,17 Jul 2008,-,24 Jul 2008,-,-,17 Jul 2008,23 Jul 2008,-
504580,MALCO,MADRAS ALUMINIUM CO.LTD.,17 Jul 2008,-,24 Jul 2008,-,-,17 Jul 2008,23 Jul 2008,-
532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.,25 Jul 2008,-,01 Aug 2008,-,-,25 Jul 2008,31 Jul 2008,-
509546,GRAVISSHO,GRAVISS HOSPITALITY LTD.,04 Aug 2008,-,11 Aug 2008,-,-,04 Aug 2008,08 Aug 2008,-
532636,IIFL,IIFL Holdings Limited,08 Aug 2008,-,18 Aug 2008,-,-,08 Aug 2008,13 Aug 2008,-
500295,VEDL,Vedanta Limited,08 Aug 2008,-,18 Aug 2008,-,-,08 Aug 2008,13 Aug 2008,-
513059,GSAUTO,G.S.AUTO INTERNATIONAL LTD.,20 Aug 2008,-,27 Aug 2008,-,-,20 Aug 2008,26 Aug 2008,-
523207,KOKUYOCMLN,KOKUYO CAMLIN LTD.-$,22 Aug 2008,-,29 Aug 2008,-,-,22 Aug 2008,28 Aug 2008,-
590083,MAVENSBIO,MAVENS BIOTECH LTD.,25 Aug 2008,-,-,30 Aug 2008,05 Sep 2008,25 Aug 2008,28 Aug 2008,-
520057,JTEKTINDIA,Jtekt India Ltd,02 Sep 2008,-,10 Sep 2008,-,-,02 Sep 2008,09 Sep 2008,-
523405,JMFINANCIL,JM FINANCIAL LTD.-$,08 Sep 2008,-,15 Sep 2008,-,-,08 Sep 2008,12 Sep 2008,-
532806,AICHAMP,AI CHAMPDANY INDUSTRIES LTD.,11 Sep 2008,-,18 Sep 2008,-,-,11 Sep 2008,17 Sep 2008,-
590088,ADINATHBI,ADINATH BIO-LABS LTD.,15 Sep 2008,-,-,22 Sep 2008,26 Sep 2008,15 Sep 2008,19 Sep 2008,-
530323,ERAINFRA,ERA INFRA ENGINEERING LTD.-$,17 Sep 2008,-,-,24 Sep 2008,29 Sep 2008,17 Sep 2008,23 Sep 2008,-
532318,GEMINI,GEMINI COMMUNICATION LTD.,17 Sep 2008,-,24 Sep 2008,-,-,17 Sep 2008,23 Sep 2008,-
505720,HERCULES,HERCULES HOISTS LTD.,17 Sep 2008,-,24 Sep 2008,-,-,17 Sep 2008,23 Sep 2008,-
531733,BAFNASP,BAFNA SPINNING MILLS & EXPORTS LTD.,18 Sep 2008,-,25 Sep 2008,-,-,18 Sep 2008,24 Sep 2008,-
532890,TAKE,TAKE SOLUTIONS LTD.,18 Sep 2008,-,25 Sep 2008,-,-,18 Sep 2008,24 Sep 2008,-
500260,RAMCOCEM,The Ramco Cements Limited,01 Oct 2008,-,10 Oct 2008,-,-,01 Oct 2008,08 Oct 2008,-
532647,PROVOGE,PROVOGUE (INDIA) LTD.,03 Oct 2008,-,13 Oct 2008,-,-,03 Oct 2008,10 Oct 2008,-
501061,SBBJ,STATE BANK OF BIKANER & JAIPUR,07 Oct 2008,-,20 Oct 2008,-,-,07 Oct 2008,23 Oct 2008,-
532683,AIAENG,AIA ENGINEERING LTD.,13 Oct 2008,-,20 Oct 2008,-,-,13 Oct 2008,17 Oct 2008,-
526550,CCHHL,Country Club Hospitality & Holidays Ltd,15 Oct 2008,-,22 Oct 2008,-,-,15 Oct 2008,21 Oct 2008,-
522275,GET&D,GE T&D India Ltd,22 Oct 2008,-,31 Oct 2008,-,-,22 Oct 2008,29 Oct 2008,-
505650,SKYLMILAR,SKYLINE MILLARS LTD.,27 Oct 2008,-,05 Nov 2008,-,-,27 Oct 2008,04 Nov 2008,-
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,29 Oct 2008,-,06 Nov 2008,-,-,29 Oct 2008,05 Nov 2008,-
532127,MOBILTEL,MOBILE TELECOMMUNICATIONS LTD.,31 Oct 2008,-,07 Nov 2008,-,-,31 Oct 2008,06 Nov 2008,-
511034,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,06 Nov 2008,-,14 Nov 2008,-,-,06 Nov 2008,12 Nov 2008,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,06 Nov 2008,-,14 Nov 2008,-,-,06 Nov 2008,12 Nov 2008,-
532649,NECLIFE,NECTAR LIFESCIENCES LTD.,12 Nov 2008,-,20 Nov 2008,-,-,12 Nov 2008,19 Nov 2008,-
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,20 Nov 2008,-,27 Nov 2008,-,-,20 Nov 2008,26 Nov 2008,-
531499,SYBLY,SYBLY INDUSTRIES LTD.-$,02 Dec 2008,-,10 Dec 2008,-,-,02 Dec 2008,08 Dec 2008,-
532191,SBT,STATE BANK OF TRAVANCORE,05 Dec 2008,-,20 Dec 2008,-,-,05 Dec 2008,23 Dec 2008,-
531602,KOFFBREAK,KOFFEE BREAK PICTURES LTD.,08 Dec 2008,-,16 Dec 2008,-,-,08 Dec 2008,15 Dec 2008,-
532926,JYOTHYLAB,JYOTHY LABORATORIES LTD.,12 Dec 2008,-,19 Dec 2008,-,-,12 Dec 2008,18 Dec 2008,-
532919,ACIASIA,ALLIED COMPUTERS INTERNATIONAL (ASIA) LTD.,19 Dec 2008,-,-,29 Dec 2008,30 Dec 2008,19 Dec 2008,26 Dec 2008,-
505400,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,01 Jan 2009,-,09 Jan 2009,-,-,01 Jan 2009,07 Jan 2009,-
532200,MYSOREBANK,STATE BANK OF MYSORE,07 Jan 2009,-,22 Jan 2009,-,-,07 Jan 2009,27 Jan 2009,-
531312,SANRASOF,SANRAA MEDIA LTD.,20 Jan 2009,Stock  Split From Rs.10/- to Rs.1/-,28 Jan 2009,-,-,20 Jan 2009,27 Jan 2009,-
512413,KHTNWVG,Spectacle Ventures Ltd,23 Jan 2009,Stock  Split From Rs.10/- to Rs.1/-,02 Feb 2009,-,-,23 Jan 2009,30 Jan 2009,-
532106,REIAGROLTD,REI AGRO LTD.,05 Feb 2009,Stock  Split From Rs.10/- to Rs.1/-,12 Feb 2009,-,-,05 Feb 2009,11 Feb 2009,-
590091,TRINETHRA,TRINETHRA INFRA VENTURES LTD.-$,26 Feb 2009,Stock  Split From Rs.10/- to Rs.2/-,05 Mar 2009,-,-,26 Feb 2009,04 Mar 2009,-
533011,CORAL-HUB,Coral Hub Limited,27 Feb 2009,Stock  Split From Rs.10/- to Rs.1/-,06 Mar 2009,-,-,27 Feb 2009,05 Mar 2009,-
532031,SARCHEM,SARANG CHEMICALS LTD.,17 Mar 2009,Stock  Split From Rs.10/- to Rs.1/-,24 Mar 2009,-,-,17 Mar 2009,23 Mar 2009,-
500343,AMJLAND,AMJ Land Holdings Ltd,23 Mar 2009,Stock  Split From Rs.10/- to Rs.2/-,31 Mar 2009,-,-,23 Mar 2009,27 Mar 2009,-
526441,VISIONCINE,VISION CINEMAS LTD.,30 Mar 2009,Stock  Split From Rs.10/- to Rs.1/-,09 Apr 2009,-,-,30 Mar 2009,08 Apr 2009,-
517001,BIRLAYAM,BIRLA POWER SOLUTIONS LTD.-$,24 Apr 2009,Stock  Split From Rs.10/- to Rs.1/-,05 May 2009,-,-,24 Apr 2009,04 May 2009,-
532166,ALKASEC,ALKA SECURITIES LTD.,06 May 2009,Stock  Split From Rs.2/- to Rs.1/-,13 May 2009,-,-,06 May 2009,12 May 2009,-
532981,ANULABS,ANU'S LABORATORIES LTD.,11 May 2009,Stock  Split From Rs.10/- to Rs.1/-,18 May 2009,-,-,11 May 2009,15 May 2009,-
530655,GOODLUCK,Goodluck India Ltd,12 Jun 2009,Stock  Split From Rs.10/- to Rs.2/-,19 Jun 2009,-,-,12 Jun 2009,18 Jun 2009,-
506131,INDIACO,INDIACO VENTURES LTD.,19 Jun 2009,Stock  Split From Rs.10/- to Rs.2/-,26 Jun 2009,-,-,19 Jun 2009,25 Jun 2009,-
511092,JMDVL,JMD Ventures Ltd,03 Jul 2009,Stock  Split From Rs.10/- to Rs.1/-,-,10 Jul 2009,16 Jul 2009,03 Jul 2009,09 Jul 2009,-
532454,BHARTIARTL,BHARTI AIRTEL LTD.,24 Jul 2009,Stock  Split From Rs.10/- to Rs.5/-,-,31 Jul 2009,21 Aug 2009,24 Jul 2009,30 Jul 2009,-
531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,30 Jul 2009,Stock  Split From Rs.10/- to Rs.1/-,06 Aug 2009,-,-,30 Jul 2009,05 Aug 2009,-
512149,AVANCE,AVANCE TECHNOLOGIES LTD.,03 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,08 Aug 2009,-,-,03 Aug 2009,06 Aug 2009,-
533016, AUSTRAL,AUSTRAL COKE & PROJECTS LTD.,07 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,10 Aug 2009,-,-,03 Aug 2009,07 Aug 2009,-
531612,KGNIND,KGN INDUSTRIES LTD.,07 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,10 Aug 2009,-,-,03 Aug 2009,07 Aug 2009,-
530901,ACIL,ACIL Cotton Industries Limited,14 Aug 2009,Stock  Split From Rs.10/- to Rs.5/-,17 Aug 2009,-,-,10 Aug 2009,14 Aug 2009,-
532793,SHREEASHTA,SHREE ASHTAVINAYAK CINE VISION LTD.,20 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,21 Aug 2009,-,-,13 Aug 2009,20 Aug 2009,-
530091,ZYDEN,ZYDEN GENTEC LTD.,27 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,28 Aug 2009,-,-,21 Aug 2009,27 Aug 2009,-
504398,SJCORP,SJ CORPORATION LTD.,28 Aug 2009,Stock  Split From Rs.10/- to Rs.1/-,31 Aug 2009,-,-,24 Aug 2009,28 Aug 2009,-
503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD.,04 Sep 2009,Stock  Split From Rs.10/- to Rs.1/-,07 Sep 2009,-,-,31 Aug 2009,04 Sep 2009,-
531223,ANJANI,ANJANI SYNTHETICS LTD.-$,08 Sep 2009,Stock  Split From Rs.10/- to Rs.1/-,-,10 Sep 2009,12 Sep 2009,03 Sep 2009,09 Sep 2009,-
532369,RAMCOIND,RAMCO INDUSTRIES LTD.,14 Sep 2009,Stock  Split From Rs.10/- to Rs.1/-,15 Sep 2009,-,-,08 Sep 2009,14 Sep 2009,-
511208,IVC,IL&FS INVESTMENT MANAGERS LTD.,16 Sep 2009,Stock  Split From Rs.10/- to Rs.2/-,17 Sep 2009,-,-,10 Sep 2009,16 Sep 2009,-
522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,17 Sep 2009,Stock  Split From Rs.10/- to Rs.1/-,18 Sep 2009,-,-,11 Sep 2009,17 Sep 2009,-
532991,MVL,MVL LTD.,18 Sep 2009,Stock  Split From Rs.10/- to Rs.2/-,22 Sep 2009,-,-,14 Sep 2009,18 Sep 2009,-
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,24 Sep 2009,Stock  Split From Rs.10/- to Rs.1/-,25 Sep 2009,-,-,17 Sep 2009,24 Sep 2009,-
509527,FALCONT,FALCON TYRES LTD.-$,25 Sep 2009,Stock  Split From Rs.10/- to Rs.5/-,29 Sep 2009,-,-,18 Sep 2009,24 Sep 2009,-
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.,01 Oct 2009,Stock  Split From Rs.2/- to Rs.1/-,05 Oct 2009,-,-,23 Sep 2009,01 Oct 2009,-
523828,MENONBE,MENON BEARINGS LTD.-$,08 Oct 2009,Stock  Split From Rs.10/- to Rs.5/-,09 Oct 2009,-,-,01 Oct 2009,08 Oct 2009,-
526133,SUPERTEX,SUPERTEX INDUSTRIES LTD.,08 Oct 2009,Stock  Split From Rs.10/- to Rs.1/-,09 Oct 2009,-,-,01 Oct 2009,08 Oct 2009,-
512179,SUNTECK,SUNTECK REALTY LTD.,09 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,12 Oct 2009,-,-,05 Oct 2009,09 Oct 2009,-
531216,COMFINTE,COMFORT INTECH LTD.-$,14 Oct 2009,Stock  Split From Rs.10/- to Rs.1/-,15 Oct 2009,-,-,08 Oct 2009,14 Oct 2009,-
532980,GOKUL,GOKUL REFOILS & SOLVENT LTD.,14 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,15 Oct 2009,-,-,08 Oct 2009,14 Oct 2009,-
532666,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.,15 Oct 2009,Stock  Split From Rs.10/- to Rs.1/-,16 Oct 2009,-,-,08 Oct 2009,14 Oct 2009,-
590093,TRIMURTHI1,TRIMURTHI DRUGS & PHARMACEUTICALS LTD.-$,15 Oct 2009,Stock  Split From Rs.10/- to Rs.1/-,16 Oct 2009,-,-,08 Oct 2009,14 Oct 2009,-
533006,BIRLACOT,BIRLA COTSYN (INDIA) LTD.,23 Oct 2009,Stock  Split From Rs.10/- to Rs.1/-,26 Oct 2009,-,-,16 Oct 2009,23 Oct 2009,-
532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,26 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,27 Oct 2009,-,-,20 Oct 2009,26 Oct 2009,-
533065,REISIXTEN,REI SIX TEN RETAIL LTD.,26 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,27 Oct 2009,-,-,20 Oct 2009,26 Oct 2009,-
532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.,27 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,28 Oct 2009,-,-,21 Oct 2009,27 Oct 2009,-
532380,BABA,BABA ARTS LTD.-$,29 Oct 2009,Stock  Split From Rs.4/- to Rs.1/-,30 Oct 2009,-,-,23 Oct 2009,29 Oct 2009,-
531784,KCLINFRA,KCL Infra Projects Ltd,29 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,02 Nov 2009,-,-,26 Oct 2009,29 Oct 2009,-
530611,STURDY,STURDY INDUSTRIES LTD.,29 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,30 Oct 2009,-,-,23 Oct 2009,29 Oct 2009,-
524200,VINATIORGA,VINATI ORGANICS LTD.-$,30 Oct 2009,Stock  Split From Rs.10/- to Rs.2/-,03 Nov 2009,-,-,26 Oct 2009,30 Oct 2009,-
531693,YANTRA,YANTRA NATURAL RESOURCES LTD.,04 Nov 2009,Stock  Split From Rs.10/- to Rs.1/-,05 Nov 2009,-,-,28 Oct 2009,04 Nov 2009,-
531497,MADHUCON,MADHUCON PROJECTS LTD.-$,05 Nov 2009,Stock  Split From Rs.2/- to Rs.1/-,07 Nov 2009,-,-,30 Oct 2009,05 Nov 2009,-
532875,ADSL,ALLIED DIGITAL SERVICES LTD.,11 Nov 2009,Stock  Split From Rs.10/- to Rs.5/-,12 Nov 2009,-,-,05 Nov 2009,11 Nov 2009,-
515145,HINDNATGLS,HINDUSTHAN NATIONAL GLASS & INDUSTRIES LTD.-$,12 Nov 2009,Stock  Split From Rs.10/- to Rs.2/-,13 Nov 2009,-,-,06 Nov 2009,12 Nov 2009,-
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,19 Nov 2009,Stock  Split From Rs.10/- to Rs.2/-,20 Nov 2009,-,-,13 Nov 2009,19 Nov 2009,-
531863,SIGRUN,Sigrun Holdings Limited,19 Nov 2009,Stock  Split From Rs.10/- to Rs.1/-,20 Nov 2009,-,-,13 Nov 2009,19 Nov 2009,-
517271,HBLPOWER,HBL POWER SYSTEMS LTD.-$,24 Nov 2009,Stock  Split From Rs.10/- to Rs.1/-,25 Nov 2009,-,-,18 Nov 2009,24 Nov 2009,-
517393,VINTRON,VINTRON INFORMATICS LTD.,27 Nov 2009,Stock  Split From Rs.10/- to Rs.1/-,30 Nov 2009,-,-,23 Nov 2009,27 Nov 2009,-
523576,FLAWLESD,FLAWLESS DIAMOND (INDIA) LTD.,03 Dec 2009,Stock  Split From Rs.10/- to Rs.1/-,04 Dec 2009,-,-,27 Nov 2009,03 Dec 2009,-
517565,ASHCONIUL,ASHCO NIULAB INDUSTRIES LTD.-$,08 Dec 2009,Stock  Split From Rs.10/- to Rs.1/-,-,10 Dec 2009,10 Dec 2009,03 Dec 2009,09 Dec 2009,-
511200,MUNCAPM,MUNOTH CAPITAL MARKET LTD.,09 Dec 2009,Stock  Split From Rs.10/- to Rs.5/-,10 Dec 2009,-,-,03 Dec 2009,09 Dec 2009,-
509709,INTLCONV,INTERNATIONAL CONVEYORS LTD.,10 Dec 2009,Stock  Split From Rs.10/- to Rs.1/-,11 Dec 2009,-,-,07 Dec 2009,10 Dec 2009,-
500378,JINDALSAW,JINDAL SAW LTD.,10 Dec 2009,Stock  Split From Rs.10/- to Rs.2/-,11 Dec 2009,-,-,04 Dec 2009,10 Dec 2009,-
531882,KWALITY,Kwality Limited,10 Dec 2009,Stock  Split From Rs.10/- to Rs.1/-,11 Dec 2009,-,-,04 Dec 2009,10 Dec 2009,-
531739,GENNEX,GENNEX LABORATORIES LTD.,14 Dec 2009,Stock  Split From Rs.10/- to Rs.1/-,15 Dec 2009,-,-,08 Dec 2009,14 Dec 2009,-
500380,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,17 Dec 2009,Stock  Split From Rs.10/- to Rs.5/-,18 Dec 2009,-,-,11 Dec 2009,17 Dec 2009,-
